C00211318|01152017|3250|2|6500
C00211318|01162017|900|4|3550
C00211318|01172017|375|399|207170
C00211318|01182017|1125|2|2250
C00211318|01192017|300|1|300
C00211318|01202017|300|21|8450
C00211318|01212017|300|1|300
C00211318|01222017|500|1|500
C00211318|01232017|1000|3|4300
C00211318|01252017|875|2|1750
C00211318|01272017|500|1|500
C00211318|01302017|500|1|500
C00211318|01312017|5000|1|5000
C00212308|01312017|232|3|856
C00214304|01312017|335|2|670
C00214304|02282017|190|7|1530
C00219642|01112017|5000|6|25500
C00219642|01122017|750|1|750
C00219642|01192017|1000|3|6600
C00219642|01242017|5000|3|15000
C00219642|01312017|296|10|3224
C00219642|02092017|5000|1|5000
C00219642|02162017|5000|1|5000
C00219642|02232017|400|2|800
C00219642|02282017|416|116|47806
C00227744|02012017|750|2|1500
C00227744|02022017|750|1|750
C00227744|02032017|375|1|375
C00227744|02072017|250|1|250
C00227744|02132017|500|1|500
C00227744|02172017|525|2|1050
C00227744|02212017|500|3|1750
C00227744|02222017|500|3|1550
C00227744|02272017|750|3|2500
C00227744|02282017|500|912|483850
C00231076|01062017|250|1|250
C00239848|02012017|1000|13|20750
C00239848|02022017|500|1|500
C00239848|02062017|375|2|750
C00239848|02072017|208|2|416
C00239848|02132017|500|1|500
C00239848|02142017|1000|1|1000
C00239848|02152017|208|23|18391
C00239848|02272017|2500|1|2500
C00239848|02282017|208|21|8000
C00242271|02282017|200|14|3374
C00247403|02022017|1000|1|1000
C00247403|02052017|250|1|250
C00247403|02072017|1025|2|2050
C00247403|02082017|286|1|286
C00247403|02092017|225|1|225
C00247403|02142017|275|2|550
C00247403|02152017|250|1|250
C00247403|02162017|250|1|250
C00247403|02172017|500|3|5750
C00247403|02192017|188|2|375
C00247403|02202017|5400|3|11050
C00247403|02212017|250|1|250
C00247403|02262017|250|1|250
C00247403|02272017|250|6|1650
C00247403|02282017|350|3|1725
C00248716|01062017|105|2|210
C00248716|01192017|3000|2|6000
C00248716|01202017|134|69|10260
C00248716|01262017|5000|1|5000
C00248716|01272017|2000|1|2000
C00248716|01312017|250|1|250
C00250753|02152017|5000|1|5000
C00250753|02162017|365|1|365
C00250753|02222017|5000|1|5000
C00250753|02242017|365|1|365
C00250753|02272017|365|1|365
C00250753|02282017|5000|1|5000
C00253260|01012017|400|1|400
C00253260|01022017|400|1|400
C00253260|01032017|400|4|1600
C00253260|01042017|400|3|1800
C00253260|01052017|400|1|400
C00253260|01062017|600|3|1500
C00253260|01072017|373|10|3483
C00253260|01112017|400|4|1600
C00253260|01122017|40|12|1140
C00253260|01222017|100|2|200
C00253260|01272017|100|1|100
C00253260|01312017|5000|1|5000
C00255695|01012017|250|3|758
C00255695|01022017|250|1|250
C00255695|01032017|16825|2|33650
C00255695|01042017|250|1|250
C00255695|01062017|1125|2|2250
C00255695|01072017|250|1|250
C00255695|01092017|250|3|750
C00255695|01102017|875|2|1750
C00255695|01122017|500|1|500
C00255695|01132017|875|4|4000
C00255695|01152017|250|1|250
C00255695|01172017|875|2|1750
C00255695|01192017|500|2|1000
C00255695|01202017|50|1|50
C00255695|01222017|250|1|250
C00255695|01232017|250|5|1150
C00255695|01242017|250|5|1706
C00255695|01252017|250|1|250
C00255695|01272017|100|3|1150
C00255695|01282017|625|2|1250
C00255695|01302017|250|4|2050
C00264689|02122017|50|1|50
C00264689|02172017|250|1|250
C00264770|01152017|208|1|208
C00264770|01202017|375|2|750
C00264770|01222017|375|2|750
C00264770|01232017|500|2|1000
C00264770|01242017|500|1|500
C00264770|01272017|500|1|500
C00264770|01302017|208|1|208
C00264770|01312017|400|1|400
C00265603|01102017|350|1|350
C00270934|02012017|1500|1|1500
C00270934|02062017|1500|2|3000
C00270934|02082017|2000|2|4000
C00270934|02132017|5125|2|10250
C00270934|02152017|1500|1|1500
C00270934|02172017|1500|1|1500
C00270934|02212017|113|2|225
C00270934|02222017|1500|1|1500
C00270934|02232017|2500|3|6500
C00270934|02272017|800|2|1600
C00275529|02022017|600|1|600
C00275529|02142017|1361|1|1361
C00275529|02202017|2677|1|2677
C00275529|02282017|110|8|906
C00277541|01012017|250|1|250
C00277541|01042017|225|2|450
C00277541|01082017|100|1|100
C00277541|01102017|250|1|250
C00277541|01122017|500|5|2975
C00277541|01132017|238|2|475
C00277541|01152017|250|3|730
C00277541|01162017|160|1|160
C00277541|01172017|250|1|250
C00277541|01182017|250|1|250
C00277541|01192017|250|1|250
C00277541|01202017|400|3|1600
C00277541|01252017|250|1|250
C00277541|01262017|500|1|500
C00277541|01272017|2500|1|2500
C00277541|01292017|208|2|416
C00277541|01302017|235|1|235
C00277541|01312017|200|2|400
C00278275|03072017|424|5|2594
C00279331|02282017|185|29|6046
C00279380|01032017|501|1|501
C00279380|01112017|380|2|760
C00279380|01202017|250|1|250
C00279380|01242017|400|1|400
C00279380|01312017|300|11|3294
C00279455|01152017|208|7|1456
C00279455|01312017|208|15|2729
C00282566|02282017|135|2|270
C00283135|02012017|300|1|300
C00283135|02032017|168|2|335
C00283135|02052017|245|2|490
C00283135|02082017|625|4|2400
C00283135|02092017|128|6|1442
C00283135|02102017|600|3|2100
C00283135|02112017|515|2|1030
C00283135|02122017|2563|2|5125
C00283135|02132017|400|19|14825
C00283135|02142017|365|8|3405
C00283135|02152017|433|8|3680
C00283135|02162017|365|10|9335
C00283135|02182017|74|2|148
C00283135|02192017|85|1|85
C00283135|02202017|15|1|15
C00283135|02212017|1572|1|1572
C00283135|02222017|58|4|315
C00283135|02232017|85|15|2677
C00283135|02242017|30|1|30
C00283135|02252017|225|4|980
C00283135|02262017|85|3|212
C00283135|02272017|106|4|607
C00283135|02282017|150|60|9310
C00300418|02282017|200|18|11074
C00300731|01092017|500|1|500
C00303024|01262017|5000|2|10000
C00303024|01312017|384|33|11012
C00314617|01032017|400|2|800
C00314617|01092017|2000|1|2000
